period,n_speeches,n_speakers,is_sparse,mean_log_words,share_truncated,att_pi,att_y,att_fs,att_unc,att_pi_corr,att_y_corr,att_fs_corr,att_unc_corr,vol_pi,vol_y,vol_fs,vol_unc,out_pi,disp_pi,polar_pi,share_up_pi,share_down_pi,out_y,disp_y,polar_y,share_up_y,share_down_y
2004Q1,16.0,5.0,False,7.657561081621968,0.5,0.5,0.875,0.8125,0.3125,0.41176470588235287,0.8541666666666665,0.8125,0.3125,8.0,14.0,13.0,5.0,-0.125,0.6408699444616557,0.6666666666666666,0.125,0.25,0.6428571428571429,0.4972451580988469,0.0,0.6428571428571429,0.0
2004Q2,31.0,6.0,False,8.079234620139676,0.8387096774193549,0.6774193548387096,0.7741935483870968,0.5161290322580645,0.3870967741935484,0.620493358633776,0.7365591397849461,0.5161290322580645,0.3870967741935484,21.0,24.0,16.0,12.0,-0.047619047619047616,0.4976133515281193,0.8,0.09523809523809523,0.14285714285714285,0.375,0.7109393663377318,0.4,0.5,0.125
2004Q3,14.0,5.0,False,8.128788427856252,1.0,0.6428571428571429,0.8571428571428571,0.42857142857142855,0.5,0.5798319327731092,0.8333333333333331,0.42857142857142855,0.5,9.0,12.0,6.0,7.0,0.0,0.7071067811865476,1.0,0.2222222222222222,0.2222222222222222,0.5833333333333334,0.5149286505444373,0.0,0.5833333333333334,0.0
2004Q4,29.0,6.0,False,7.903072027196368,0.7931034482758621,0.7931034482758621,0.896551724137931,0.4482758620689655,0.41379310344827586,0.7565922920892494,0.8793103448275861,0.4482758620689655,0.41379310344827586,23.0,26.0,13.0,12.0,0.08695652173913043,0.5964320793656581,0.75,0.21739130434782608,0.13043478260869565,0.5384615384615384,0.508391127441794,0.0,0.5384615384615384,0.0
2005Q1,13.0,4.0,False,7.914620561995194,0.6923076923076923,0.5384615384615384,0.7692307692307693,0.5384615384615384,0.46153846153846156,0.45701357466063336,0.7307692307692307,0.5384615384615384,0.46153846153846156,7.0,10.0,7.0,6.0,0.14285714285714285,0.6900655593423541,0.6666666666666666,0.2857142857142857,0.14285714285714285,0.6,0.6992058987801011,0.25,0.7,0.1
2005Q2,29.0,5.0,False,8.01194886426343,0.7931034482758621,0.7241379310344828,0.9310344827586207,0.41379310344827586,0.4827586206896552,0.6754563894523326,0.9195402298850573,0.41379310344827586,0.4827586206896552,21.0,27.0,12.0,14.0,0.23809523809523808,0.4364357804719847,0.0,0.23809523809523808,0.0,0.3333333333333333,0.6793662204867574,0.4,0.4444444444444444,0.1111111111111111
2005Q3,13.0,4.0,False,7.982761813082939,0.7692307692307693,0.46153846153846156,0.8461538461538461,0.6923076923076923,0.3076923076923077,0.3665158371040724,0.8205128205128204,0.6923076923076923,0.3076923076923077,6.0,11.0,9.0,4.0,0.3333333333333333,0.5163977794943223,0.0,0.3333333333333333,0.0,0.45454545454545453,0.8201995322647243,0.4444444444444444,0.6363636363636364,0.18181818181818182
2005Q4,26.0,6.0,False,8.200477094752015,0.8846153846153846,0.46153846153846156,0.8076923076923077,0.6153846153846154,0.46153846153846156,0.3665158371040724,0.7756410256410255,0.6153846153846154,0.46153846153846156,12.0,21.0,16.0,12.0,0.4166666666666667,0.5149286505444373,0.0,0.4166666666666667,0.0,0.19047619047619047,0.8135752957807666,0.7142857142857143,0.42857142857142855,0.23809523809523808
2006Q1,20.0,6.0,False,8.10436515621922,0.8,0.65,0.85,0.5,0.45,0.588235294117647,0.8249999999999998,0.5,0.45,13.0,17.0,10.0,9.0,0.23076923076923078,0.599144689515278,0.4,0.3076923076923077,0.07692307692307693,0.35294117647058826,0.701888209634219,0.4,0.47058823529411764,0.11764705882352941
2006Q2,31.0,6.0,False,8.114057935208661,0.8709677419354839,0.45161290322580644,0.8709677419354839,0.4838709677419355,0.41935483870967744,0.35483870967741926,0.8494623655913978,0.4838709677419355,0.41935483870967744,14.0,27.0,15.0,13.0,0.42857142857142855,0.646206172658864,0.25,0.5,0.07142857142857142,0.48148148148148145,0.5798123284152694,0.13333333333333333,0.5185185185185185,0.037037037037037035
