period,n_speeches,n_speakers,is_sparse,mean_log_words,share_truncated,att_pi,att_y,att_fs,att_unc,att_pi_corr,att_y_corr,att_fs_corr,att_unc_corr,vol_pi,vol_y,vol_fs,vol_unc,out_pi,disp_pi,polar_pi,share_up_pi,share_down_pi,out_y,disp_y,polar_y,share_up_y,share_down_y
2013-05,13,6,False,7.870446642640835,0.7692307692307693,0.5384615384615384,0.7692307692307693,0.9230769230769231,0.6153846153846154,0.45701357466063336,0.7307692307692307,0.9230769230769231,0.6153846153846154,7.0,10.0,12.0,8.0,-0.14285714285714285,0.6900655593423541,0.6666666666666666,0.14285714285714285,0.2857142857142857,-0.1,0.8755950357709132,0.8571428571428571,0.3,0.4
2013-06,16,4,False,7.759654892753192,0.875,0.6875,0.9375,1.0,0.4375,0.6323529411764705,0.9270833333333333,1.0,0.4375,11.0,15.0,16.0,7.0,-0.36363636363636365,0.504524979109513,0.0,0.0,0.36363636363636365,0.13333333333333333,0.8338093878327919,0.8,0.4,0.26666666666666666
2013-07,9,4,False,7.576129071251559,0.5555555555555556,0.4444444444444444,0.6666666666666666,1.0,0.5555555555555556,0.34640522875816987,0.6111111111111109,1.0,0.5555555555555556,4.0,6.0,9.0,5.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0954451150103321,1.0,0.5,0.5
2013-08,3,3,False,7.77218458532288,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,0.6078431372549018,0.9999999999999999,0.6666666666666666,0.3333333333333333,2.0,3.0,2.0,1.0,-0.5,0.7071067811865476,0.0,0.0,0.5,0.3333333333333333,1.1547005383792517,0.6666666666666666,0.6666666666666666,0.3333333333333333
2013-09,15,5,False,7.815694238566327,0.6666666666666666,0.5333333333333333,0.9333333333333333,1.0,0.6666666666666666,0.45098039215686264,0.9222222222222222,1.0,0.6666666666666666,8.0,14.0,15.0,10.0,-0.625,0.7440238091428449,0.2857142857142857,0.125,0.75,0.14285714285714285,0.8644378215075665,0.8,0.42857142857142855,0.2857142857142857
2013-10,12,4,False,7.900691172555608,0.75,0.3333333333333333,0.9166666666666666,1.0,0.5833333333333334,0.21568627450980385,0.9027777777777776,1.0,0.5833333333333334,4.0,11.0,12.0,7.0,-0.75,0.5,0.0,0.0,0.75,0.2727272727272727,0.9045340337332909,0.6666666666666666,0.5454545454545454,0.2727272727272727
2013-11,18,6,False,7.844367765510488,0.7777777777777778,0.4444444444444444,0.8888888888888888,0.9444444444444444,0.4444444444444444,0.34640522875816987,0.8703703703703702,0.9444444444444444,0.4444444444444444,8.0,16.0,17.0,8.0,-0.625,0.5175491695067657,0.0,0.0,0.625,0.375,0.7187952884282609,0.4,0.5,0.125
2013-12,9,6,False,7.6993147733516185,0.6666666666666666,0.7777777777777778,0.8888888888888888,1.0,0.5555555555555556,0.7385620915032679,0.8703703703703702,1.0,0.5555555555555556,7.0,8.0,9.0,5.0,-0.2857142857142857,0.7559289460184544,0.5,0.14285714285714285,0.42857142857142855,0.5,0.5345224838248488,0.0,0.5,0.0
2014-01,7,2,False,7.374185100117495,0.42857142857142855,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.495798319327731,0.4999999999999999,0.7142857142857143,0.42857142857142855,4.0,4.0,5.0,3.0,-0.5,0.5773502691896257,0.0,0.0,0.5,-0.25,0.9574271077563381,0.6666666666666666,0.25,0.5
2014-02,7,5,False,7.815514431030401,0.7142857142857143,0.2857142857142857,0.8571428571428571,1.0,0.7142857142857143,0.15966386554621842,0.8333333333333331,1.0,0.7142857142857143,2.0,6.0,7.0,5.0,0.0,0.0,,0.0,0.0,0.5,0.8366600265340756,0.4,0.6666666666666666,0.16666666666666666
